date,route_id,segment_id,segment_type,distance_km,day_of_week,is_weekend,is_holiday,hour_of_day,time_of_day_bin,weather_severity,current_speed,previous_segment_speed,travel_time_seconds,is_incident
2025-01-27,R6,R6_S7,residential,2.0,0,0,0,18.29,18:15-18:30,0,21.98,10.01,407.1,0
2025-01-27,R6,R6_S8,commercial_hub,1.8,0,0,0,18.4,18:15-18:30,0,5.79,20.55,648.4,0
2025-01-27,R6,R6_S1,signalized_corridor,1.2,0,0,0,20.49,20:15-20:30,0,14.42,14.42,392.5,0
2025-01-27,R6,R6_S2,school_zone,1.5,0,0,0,20.6,20:30-20:45,0,16.53,13.1,291.0,0
2025-01-27,R6,R6_S3,residential,2.3,0,0,0,20.68,20:30-20:45,0,23.4,19.61,452.4,0
2025-01-27,R6,R6_S4,flyover,2.9,0,0,0,20.8,20:45-21:00,0,40.55,18.64,264.7,0
2025-01-27,R6,R6_S5,market,1.4,0,0,0,20.88,20:45-21:00,0,9.07,36.65,528.7,0
2025-01-27,R6,R6_S6,narrow_lane,1.0,0,0,0,21.02,21:00-21:15,0,7.67,12.04,302.3,0
2025-01-27,R6,R6_S7,residential,2.0,0,0,0,21.11,21:00-21:15,0,18.55,9.2,403.8,0
2025-01-27,R6,R6_S8,commercial_hub,1.8,0,0,0,21.22,21:00-21:15,0,9.93,19.91,664.6,0
2025-01-27,R6,R6_S1,signalized_corridor,1.2,0,0,0,19.68,19:30-19:45,0,18.38,18.38,341.2,0
2025-01-27,R6,R6_S2,school_zone,1.5,0,0,0,19.78,19:45-20:00,0,8.02,11.62,423.6,0
2025-01-27,R6,R6_S3,residential,2.3,0,0,0,19.89,19:45-20:00,0,21.48,13.46,460.1,0
2025-01-27,R6,R6_S4,flyover,2.9,0,0,0,20.02,20:00-20:15,0,33.2,20.46,303.3,0
2025-01-27,R6,R6_S5,market,1.4,0,0,0,20.11,20:00-20:15,0,6.26,,1036.5,0
2025-01-27,R6,R6_S6,narrow_lane,1.0,0,0,0,20.39,20:15-20:30,0,7.68,8.43,435.4,0
2025-01-27,R6,R6_S7,residential,2.0,0,0,0,20.51,20:30-20:45,0,18.86,11.65,360.7,0
2025-01-27,R6,R6_S8,commercial_hub,1.8,0,0,0,20.61,20:30-20:45,0,6.63,21.41,778.1,0
2025-01-27,R6,R6_S1,signalized_corridor,1.2,0,0,0,6.53,06:30-06:45,0,23.52,23.52,319.7,0
2025-01-27,R6,R6_S2,school_zone,1.5,0,0,0,6.62,06:30-06:45,0,16.52,25.84,594.2,1
2025-01-27,R6,R6_S3,residential,2.3,0,0,0,6.78,06:45-07:00,0,24.02,17.19,446.7,0
2025-01-27,R6,R6_S4,flyover,2.9,0,0,0,6.91,06:45-07:00,0,48.79,19.35,235.7,0
2025-01-27,R6,R6_S5,market,1.4,0,0,0,6.97,06:45-07:00,0,9.3,43.21,497.7,0
2025-01-27,R6,R6_S6,narrow_lane,1.0,0,0,0,7.11,07:00-07:15,0,11.48,13.97,299.2,0
2025-01-27,R6,R6_S7,residential,2.0,0,0,0,7.19,07:00-07:15,0,26.39,,335.7,0
2025-01-27,R6,R6_S8,commercial_hub,1.8,0,0,0,7.29,07:15-07:30,0,18.0,23.42,389.9,0
2025-01-27,R6,R6_S1,signalized_corridor,1.2,0,0,0,7.5,07:15-07:30,0,18.93,18.93,880.2,1
2025-01-27,R6,R6_S2,school_zone,1.5,0,0,0,7.74,07:30-07:45,0,5.8,19.14,692.0,0
2025-01-27,R6,R6_S3,residential,2.3,0,0,0,7.93,07:45-08:00,0,23.11,6.29,387.5,0
2025-01-27,R6,R6_S4,flyover,2.9,0,0,0,8.04,08:00-08:15,0,31.8,27.86,316.5,0
2025-01-27,R6,R6_S5,market,1.4,0,0,0,8.13,08:00-08:15,0,6.46,28.92,547.4,0
2025-01-27,R6,R6_S6,narrow_lane,1.0,0,0,0,8.28,08:15-08:30,0,6.33,11.06,528.6,0
2025-01-27,R6,R6_S7,residential,2.0,0,0,0,8.43,08:15-08:30,0,12.64,8.66,466.5,0
2025-01-27,R6,R6_S8,commercial_hub,1.8,0,0,0,8.56,08:30-08:45,0,11.82,11.95,657.5,0
2025-01-28,R1,R1_S1,market,0.9,1,0,0,17.97,17:45-18:00,1,3.0,3.0,666.1,0
2025-01-28,R1,R1_S2,signalized_corridor,1.4,1,0,0,18.15,18:00-18:15,1,11.24,3.0,615.8,0
2025-01-28,R1,R1_S3,flyover,2.6,1,0,0,18.32,18:15-18:30,1,26.14,6.89,386.9,0
2025-01-28,R1,R1_S4,narrow_lane,1.1,1,0,0,18.43,18:15-18:30,1,7.58,26.1,792.0,0
2025-01-28,R1,R1_S5,residential,2.2,1,0,0,18.65,18:30-18:45,1,9.54,3.52,785.7,0
2025-01-28,R1,R1_S6,highway,3.8,1,0,0,18.87,18:45-19:00,1,19.5,10.52,674.7,0
2025-01-28,R1,R1_S7,school_zone,1.8,1,0,0,19.06,19:00-19:15,1,11.86,23.47,629.4,0
2025-01-28,R1,R1_S8,commercial_hub,2.5,1,0,0,19.23,19:00-19:15,1,10.76,12.67,1713.4,0
2025-01-28,R1,R1_S1,market,0.9,1,0,0,18.43,18:15-18:30,1,4.53,4.53,667.0,0
2025-01-28,R1,R1_S2,signalized_corridor,1.4,1,0,0,18.61,18:30-18:45,1,10.66,7.31,639.9,0
2025-01-28,R1,R1_S3,flyover,2.6,1,0,0,18.79,18:45-19:00,1,36.05,13.55,318.5,0
2025-01-28,R1,R1_S4,narrow_lane,1.1,1,0,0,18.88,18:45-19:00,1,4.23,28.97,792.0,0
2025-01-28,R1,R1_S5,residential,2.2,1,0,0,19.1,19:00-19:15,1,15.14,6.06,580.6,0
2025-01-28,R1,R1_S6,highway,3.8,1,0,0,19.26,19:15-19:30,1,22.78,15.93,580.2,0
2025-01-28,R1,R1_S7,school_zone,1.8,1,0,0,19.42,19:15-19:30,1,10.37,25.12,679.2,0
2025-01-28,R1,R1_S8,commercial_hub,2.5,1,0,0,19.61,19:30-19:45,1,5.8,7.43,1289.7,0
2025-01-28,R1,R1_S1,market,0.9,1,0,0,15.51,15:30-15:45,1,6.42,6.42,522.4,0
2025-01-28,R1,R1_S2,signalized_corridor,1.4,1,0,0,15.66,15:30-15:45,1,14.6,6.94,357.7,0
2025-01-28,R1,R1_S3,flyover,2.6,1,0,0,15.76,15:45-16:00,1,38.92,12.86,256.3,0
2025-01-28,R1,R1_S4,narrow_lane,1.1,1,0,0,15.83,15:45-16:00,1,12.47,36.88,466.4,0
2025-01-28,R1,R1_S5,residential,2.2,1,0,0,15.96,15:45-16:00,1,20.47,9.7,497.9,0
2025-01-28,R1,R1_S6,highway,3.8,1,0,0,16.1,16:00-16:15,1,24.99,13.29,617.2,0
2025-01-28,R1,R1_S7,school_zone,1.8,1,0,0,16.27,16:15-16:30,1,14.33,18.02,387.7,0
2025-01-28,R1,R1_S8,commercial_hub,2.5,1,0,0,16.37,16:15-16:30,1,13.06,14.5,794.5,0
2025-01-28,R1,R1_S1,market,0.9,1,0,0,9.98,09:45-10:00,1,6.24,6.24,532.4,0
2025-01-28,R1,R1_S2,signalized_corridor,1.4,1,0,0,10.13,10:00-10:15,1,7.52,4.98,658.3,0
2025-01-28,R1,R1_S3,flyover,2.6,1,0,0,10.31,10:15-10:30,1,22.02,7.71,395.4,0
2025-01-28,R1,R1_S4,narrow_lane,1.1,1,0,0,10.42,10:15-10:30,1,6.52,23.78,713.3,0
2025-01-28,R1,R1_S5,residential,2.2,1,0,0,10.62,10:30-10:45,1,10.92,7.29,682.8,0
2025-01-28,R1,R1_S6,highway,3.8,1,0,0,10.81,10:45-11:00,1,,13.53,509.9,0
2025-01-28,R1,R1_S7,school_zone,1.8,1,0,0,10.95,10:45-11:00,1,15.78,25.87,457.1,0
2025-01-28,R1,R1_S8,commercial_hub,2.5,1,0,0,11.08,11:00-11:15,1,9.49,14.74,928.6,0
2025-01-28,R1,R1_S1,market,0.9,1,0,0,18.74,18:30-18:45,1,,10.59,668.6,0
2025-01-28,R1,R1_S2,signalized_corridor,1.4,1,0,0,18.93,18:45-19:00,1,8.72,3.47,655.8,0
2025-01-28,R1,R1_S3,flyover,2.6,1,0,0,19.11,19:00-19:15,1,33.36,9.32,311.8,0
2025-01-28,R1,R1_S4,narrow_lane,1.1,1,0,0,19.19,19:00-19:15,1,5.92,30.69,792.0,0
2025-01-28,R1,R1_S5,residential,2.2,1,0,0,19.41,19:15-19:30,1,19.56,3.34,576.2,0
2025-01-28,R1,R1_S6,highway,3.8,1,0,0,19.57,19:30-19:45,1,28.67,14.16,545.6,0
2025-01-28,R1,R1_S7,school_zone,1.8,1,0,0,19.73,19:30-19:45,1,14.43,21.42,536.5,0
2025-01-28,R1,R1_S8,commercial_hub,2.5,1,0,0,19.88,19:45-20:00,1,7.1,12.94,1824.4,0
2025-01-28,R1,R1_S1,market,0.9,1,0,0,9.8,09:45-10:00,1,4.7,4.7,644.7,0
2025-01-28,R1,R1_S2,signalized_corridor,1.4,1,0,0,9.98,09:45-10:00,1,13.7,3.0,479.3,0
2025-01-28,R1,R1_S3,flyover,2.6,1,0,0,10.11,10:00-10:15,1,25.83,13.35,378.7,0
2025-01-28,R1,R1_S4,narrow_lane,1.1,1,0,0,10.21,10:00-10:15,1,3.0,22.44,789.1,0
2025-01-28,R1,R1_S5,residential,2.2,1,0,0,10.43,10:15-10:30,1,11.37,4.7,589.8,0
2025-01-28,R1,R1_S6,highway,3.8,1,0,0,10.6,10:30-10:45,1,26.77,18.84,524.6,0
2025-01-28,R1,R1_S7,school_zone,1.8,1,0,0,10.74,10:30-10:45,1,16.5,24.78,390.5,0
2025-01-28,R1,R1_S8,commercial_hub,2.5,1,0,0,10.85,10:45-11:00,1,10.28,19.21,903.6,0
2025-01-28,R1,R1_S1,market,0.9,1,0,0,20.64,20:30-20:45,1,8.2,8.2,674.5,0
2025-01-28,R1,R1_S2,signalized_corridor,1.4,1,0,0,20.83,20:45-21:00,1,14.42,4.11,438.5,0
2025-01-28,R1,R1_S3,flyover,2.6,1,0,0,20.95,20:45-21:00,1,26.2,10.8,327.7,0
2025-01-28,R1,R1_S4,narrow_lane,1.1,1,0,0,21.04,21:00-21:15,1,8.08,29.29,621.9,0
2025-01-28,R1,R1_S5,residential,2.2,1,0,0,21.22,21:00-21:15,1,16.46,8.63,613.7,0
2025-01-28,R1,R1_S6,highway,3.8,1,0,0,21.39,21:15-21:30,1,16.2,13.82,680.3,0
2025-01-28,R1,R1_S7,school_zone,1.8,1,0,0,21.57,21:30-21:45,1,9.31,21.61,682.0,0
2025-01-28,R1,R1_S8,commercial_hub,2.5,1,0,0,21.76,21:45-22:00,1,7.45,11.45,823.0,0
2025-01-28,R1,R1_S1,market,0.9,1,0,0,16.31,16:15-16:30,1,5.31,5.31,383.1,0
2025-01-28,R1,R1_S2,signalized_corridor,1.4,1,0,0,16.42,16:15-16:30,1,21.07,9.99,311.4,0
2025-01-28,R1,R1_S3,flyover,2.6,1,0,0,16.5,16:30-16:45,1,34.53,21.77,270.0,0
2025-01-28,R1,R1_S4,narrow_lane,1.1,1,0,0,16.58,16:30-16:45,1,9.67,36.74,363.2,0
2025-01-28,R1,R1_S5,residential,2.2,1,0,0,16.68,16:30-16:45,1,22.97,13.45,443.1,0
2025-01-28,R1,R1_S6,highway,3.8,1,0,0,16.8,16:45-17:00,1,,19.29,487.6,0
2025-01-28,R1,R1_S7,school_zone,1.8,1,0,0,16.94,16:45-17:00,1,10.46,25.64,458.8,0
2025-01-28,R1,R1_S8,commercial_hub,2.5,1,0,0,17.06,17:00-17:15,1,10.19,15.14,1011.8,0
2025-01-28,R1,R1_S1,market,0.9,1,0,0,16.72,16:30-16:45,1,12.44,12.44,357.4,0
2025-01-28,R1,R1_S2,signalized_corridor,1.4,1,0,0,16.82,16:45-17:00,1,12.6,10.76,370.4,0
2025-01-28,R1,R1_S3,flyover,2.6,1,0,0,16.92,16:45-17:00,1,26.09,13.05,346.3,0
2025-01-28,R1,R1_S4,narrow_lane,1.1,1,0,0,17.02,17:00-17:15,1,5.39,26.22,533.2,0
2025-01-28,R1,R1_S5,residential,2.2,1,0,0,17.17,17:00-17:15,1,15.3,10.26,472.8,0
2025-01-28,R1,R1_S6,highway,3.8,1,0,0,17.3,17:15-17:30,1,30.71,17.71,914.5,1
2025-01-28,R1,R1_S7,school_zone,1.8,1,0,0,17.55,17:30-17:45,1,10.08,31.84,673.7,0
2025-01-28,R1,R1_S8,commercial_hub,2.5,1,0,0,17.74,17:30-17:45,1,8.93,14.23,1822.1,0
2025-01-28,R1,R1_S1,market,0.9,1,0,0,19.38,19:15-19:30,1,9.65,9.65,590.0,0
2025-01-28,R1,R1_S2,signalized_corridor,1.4,1,0,0,19.55,19:30-19:45,1,11.92,6.74,483.0,0
2025-01-28,R1,R1_S3,flyover,2.6,1,0,0,19.68,19:30-19:45,1,26.7,10.59,323.5,0
2025-01-28,R1,R1_S4,narrow_lane,1.1,1,0,0,19.77,19:45-20:00,1,6.57,28.04,651.6,0
2025-01-28,R1,R1_S5,residential,2.2,1,0,0,19.95,19:45-20:00,1,16.13,7.49,593.2,0
2025-01-28,R1,R1_S6,highway,3.8,1,0,0,20.12,20:00-20:15,1,,17.51,517.3,0
2025-01-28,R1,R1_S7,school_zone,1.8,1,0,0,20.26,20:15-20:30,1,14.01,26.75,485.0,0
2025-01-28,R1,R1_S8,commercial_hub,2.5,1,0,0,20.39,20:15-20:30,1,9.76,14.2,1085.8,0
2025-01-28,R2,R2_S1,market,0.8,1,0,0,18.63,18:30-18:45,1,5.52,5.52,427.6,0
2025-01-28,R2,R2_S2,narrow_lane,1.0,1,0,0,18.75,18:45-19:00,1,7.28,10.37,720.0,0
2025-01-28,R2,R2_S3,signalized_corridor,2.1,1,0,0,18.95,18:45-19:00,1,9.23,4.2,1009.3,0
2025-01-28,R2,R2_S4,flyover,3.2,1,0,0,19.23,19:00-19:15,1,21.45,6.65,478.1,0
2025-01-28,R2,R2_S5,residential,1.9,1,0,0,19.37,19:15-19:30,1,12.53,21.7,531.1,0
2025-01-28,R2,R2_S6,school_zone,1.3,1,0,0,19.51,19:30-19:45,1,11.07,11.06,464.5,0
2025-01-28,R2,R2_S7,residential,1.6,1,0,0,19.64,19:30-19:45,1,13.67,10.69,484.2,0
2025-01-28,R2,R2_S1,market,0.8,1,0,0,21.19,21:00-21:15,1,6.43,6.43,469.0,0
2025-01-28,R2,R2_S2,narrow_lane,1.0,1,0,0,21.32,21:15-21:30,1,7.58,3.65,719.5,0
2025-01-28,R2,R2_S3,signalized_corridor,2.1,1,0,0,21.52,21:30-21:45,1,14.35,5.25,506.9,0
2025-01-28,R2,R2_S4,flyover,3.2,1,0,0,21.66,21:30-21:45,1,31.01,15.08,412.1,0
2025-01-28,R2,R2_S5,residential,1.9,1,0,0,21.78,21:45-22:00,1,14.72,24.31,482.8,0
2025-01-28,R2,R2_S6,school_zone,1.3,1,0,0,21.91,21:45-22:00,1,13.2,17.76,343.0,0
2025-01-28,R2,R2_S7,residential,1.6,1,0,0,22.01,22:00-22:15,1,14.33,13.79,909.8,1
2025-01-28,R2,R2_S1,market,0.8,1,0,0,19.97,19:45-20:00,1,5.89,5.89,598.1,0
2025-01-28,R2,R2_S2,narrow_lane,1.0,1,0,0,20.13,20:00-20:15,1,4.36,5.31,720.0,0
2025-01-28,R2,R2_S3,signalized_corridor,2.1,1,0,0,20.33,20:15-20:30,1,16.75,6.32,635.5,0
2025-01-28,R2,R2_S4,flyover,3.2,1,0,0,20.51,20:30-20:45,1,31.58,13.85,366.4,0
2025-01-28,R2,R2_S5,residential,1.9,1,0,0,20.61,20:30-20:45,1,19.46,33.39,539.2,0
2025-01-28,R2,R2_S6,school_zone,1.3,1,0,0,20.76,20:45-21:00,1,12.86,14.04,320.0,0
2025-01-28,R2,R2_S7,residential,1.6,1,0,0,20.85,20:45-21:00,1,17.97,15.3,411.1,0
2025-01-28,R2,R2_S1,market,0.8,1,0,0,16.69,16:30-16:45,1,12.35,12.35,266.8,0
2025-01-28,R2,R2_S2,narrow_lane,1.0,1,0,0,16.76,16:45-17:00,1,5.66,13.01,406.4,0
2025-01-28,R2,R2_S3,signalized_corridor,2.1,1,0,0,16.87,16:45-17:00,1,15.24,10.38,511.2,0
2025-01-28,R2,R2_S4,flyover,3.2,1,0,0,17.02,17:00-17:15,1,,13.88,333.2,0
2025-01-28,R2,R2_S5,residential,1.9,1,0,0,17.11,17:00-17:15,1,14.68,34.65,481.1,0
2025-01-28,R2,R2_S6,school_zone,1.3,1,0,0,17.24,17:00-17:15,1,14.49,16.51,345.3,0
2025-01-28,R2,R2_S7,residential,1.6,1,0,0,17.34,17:15-17:30,1,15.37,10.66,447.3,0
2025-01-28,R2,R2_S1,market,0.8,1,0,0,21.21,21:00-21:15,1,8.94,8.94,310.7,0
2025-01-28,R2,R2_S2,narrow_lane,1.0,1,0,0,21.3,21:15-21:30,1,3.02,9.48,720.0,0
2025-01-28,R2,R2_S3,signalized_corridor,2.1,1,0,0,21.5,21:15-21:30,1,18.27,3.0,468.5,0
2025-01-28,R2,R2_S4,flyover,3.2,1,0,0,21.63,21:30-21:45,1,32.67,18.74,379.8,0
2025-01-28,R2,R2_S5,residential,1.9,1,0,0,21.73,21:30-21:45,1,16.64,31.06,450.7,0
2025-01-28,R2,R2_S6,school_zone,1.3,1,0,0,21.86,21:45-22:00,1,10.53,17.88,446.9,0
2025-01-28,R2,R2_S7,residential,1.6,1,0,0,21.98,21:45-22:00,1,12.5,10.18,395.9,0
2025-01-28,R2,R2_S1,market,0.8,1,0,0,14.57,14:30-14:45,1,,9.19,352.8,0
2025-01-28,R2,R2_S2,narrow_lane,1.0,1,0,0,14.67,14:30-14:45,1,11.55,9.86,407.4,0
2025-01-28,R2,R2_S3,signalized_corridor,2.1,1,0,0,14.78,14:45-15:00,1,15.88,6.84,494.4,0
2025-01-28,R2,R2_S4,flyover,3.2,1,0,0,14.92,14:45-15:00,1,29.42,16.64,378.9,0
2025-01-28,R2,R2_S5,residential,1.9,1,0,0,15.02,15:00-15:15,1,,,406.6,0
2025-01-28,R2,R2_S6,school_zone,1.3,1,0,0,15.14,15:00-15:15,1,7.59,16.88,791.1,0
2025-01-28,R2,R2_S7,residential,1.6,1,0,0,15.36,15:15-15:30,1,13.65,3.34,461.3,0
2025-01-28,R2,R2_S1,market,0.8,1,0,0,17.18,17:00-17:15,1,5.06,5.06,559.3,0
2025-01-28,R2,R2_S2,narrow_lane,1.0,1,0,0,17.34,17:15-17:30,1,4.14,4.57,470.8,0
2025-01-28,R2,R2_S3,signalized_corridor,2.1,1,0,0,17.47,17:15-17:30,1,16.35,7.48,561.7,0
2025-01-28,R2,R2_S4,flyover,3.2,1,0,0,17.62,17:30-17:45,1,25.2,17.42,407.6,0
2025-01-28,R2,R2_S5,residential,1.9,1,0,0,17.74,17:30-17:45,1,12.93,23.8,571.8,0
2025-01-28,R2,R2_S6,school_zone,1.3,1,0,0,17.9,17:45-18:00,1,11.61,9.88,465.0,0
2025-01-28,R2,R2_S7,residential,1.6,1,0,0,18.03,18:00-18:15,1,11.73,10.95,515.6,0
2025-01-28,R2,R2_S1,market,0.8,1,0,0,15.82,15:45-16:00,1,15.94,15.94,263.9,0
2025-01-28,R2,R2_S2,narrow_lane,1.0,1,0,0,15.89,15:45-16:00,1,11.19,11.39,443.4,0
2025-01-28,R2,R2_S3,signalized_corridor,2.1,1,0,0,16.02,16:00-16:15,1,21.02,7.22,406.3,0
2025-01-28,R2,R2_S4,flyover,3.2,1,0,0,16.13,16:00-16:15,1,28.72,21.03,370.6,0
2025-01-28,R2,R2_S5,residential,1.9,1,0,0,16.23,16:00-16:15,1,14.46,33.0,417.3,0
2025-01-28,R2,R2_S6,school_zone,1.3,1,0,0,16.35,16:15-16:30,1,13.26,19.88,318.2,0
2025-01-28,R2,R2_S7,residential,1.6,1,0,0,16.44,16:15-16:30,1,19.53,17.41,336.0,0
2025-01-28,R2,R2_S1,market,0.8,1,0,0,17.92,17:45-18:00,1,3.25,3.25,605.7,0
2025-01-28,R2,R2_S2,narrow_lane,1.0,1,0,0,18.09,18:00-18:15,1,,6.76,1318.9,1
2025-01-28,R2,R2_S3,signalized_corridor,2.1,1,0,0,18.45,18:15-18:30,1,13.77,5.98,724.0,0
2025-01-28,R2,R2_S4,flyover,3.2,1,0,0,18.66,18:30-18:45,1,22.39,8.51,447.7,0
2025-01-28,R2,R2_S5,residential,1.9,1,0,0,18.78,18:45-19:00,1,,23.85,502.4,0
2025-01-28,R2,R2_S6,school_zone,1.3,1,0,0,18.92,18:45-19:00,1,11.61,14.97,390.9,0
2025-01-28,R2,R2_S7,residential,1.6,1,0,0,19.03,19:00-19:15,1,15.53,10.59,399.5,0
2025-01-28,R2,R2_S1,market,0.8,1,0,0,10.87,10:45-11:00,1,5.29,5.29,464.3,0
2025-01-28,R2,R2_S2,narrow_lane,1.0,1,0,0,11.0,10:45-11:00,1,11.51,4.24,396.0,0
2025-01-28,R2,R2_S3,signalized_corridor,2.1,1,0,0,11.11,11:00-11:15,1,10.48,13.53,678.9,0
2025-01-28,R2,R2_S4,flyover,3.2,1,0,0,11.29,11:15-11:30,1,24.58,13.47,458.4,0
2025-01-28,R2,R2_S5,residential,1.9,1,0,0,11.42,11:15-11:30,1,15.0,23.51,470.6,0
2025-01-28,R2,R2_S6,school_zone,1.3,1,0,0,11.55,11:30-11:45,1,12.61,17.22,396.5,0
2025-01-28,R2,R2_S7,residential,1.6,1,0,0,11.66,11:30-11:45,1,16.39,12.54,446.6,0
2025-01-28,R3,R3_S1,highway,4.2,1,0,0,15.15,15:00-15:15,1,34.97,34.97,462.5,0
2025-01-28,R3,R3_S2,commercial_hub,1.5,1,0,0,15.28,15:15-15:30,1,13.23,31.31,430.3,0
2025-01-28,R3,R3_S3,flyover,3.6,1,0,0,15.4,15:15-15:30,1,32.08,12.35,383.6,0
2025-01-28,R3,R3_S4,market,1.2,1,0,0,15.51,15:30-15:45,1,7.67,34.11,408.1,0
2025-01-28,R3,R3_S5,residential,2.8,1,0,0,15.62,15:30-15:45,1,17.64,11.98,576.2,0
2025-01-28,R3,R3_S6,highway,4.5,1,0,0,15.78,15:45-16:00,1,29.62,18.27,557.2,0
2025-01-28,R3,R3_S7,signalized_corridor,1.7,1,0,0,15.94,15:45-16:00,1,17.0,27.12,409.7,0
2025-01-28,R3,R3_S8,flyover,2.4,1,0,0,16.05,16:00-16:15,1,29.08,20.64,273.3,0
2025-01-28,R3,R3_S9,highway,3.1,1,0,0,16.13,16:00-16:15,1,25.41,27.47,460.6,0
2025-01-28,R3,R3_S1,highway,4.2,1,0,0,20.81,20:45-21:00,1,22.47,,650.8,0
2025-01-28,R3,R3_S2,commercial_hub,1.5,1,0,0,20.99,20:45-21:00,1,,21.02,555.4,0
2025-01-28,R3,R3_S3,flyover,3.6,1,0,0,21.14,21:00-21:15,1,30.05,12.9,464.9,0
2025-01-28,R3,R3_S4,market,1.2,1,0,0,21.27,21:15-21:30,1,4.53,25.65,491.3,0
2025-01-28,R3,R3_S5,residential,2.8,1,0,0,21.41,21:15-21:30,1,,4.09,684.2,0
2025-01-28,R3,R3_S6,highway,4.5,1,0,0,21.6,21:30-21:45,1,24.22,11.15,741.2,0
2025-01-28,R3,R3_S7,signalized_corridor,1.7,1,0,0,21.8,21:45-22:00,1,14.75,22.29,509.9,0
2025-01-28,R3,R3_S8,flyover,2.4,1,0,0,21.95,21:45-22:00,1,23.32,15.43,345.2,0
2025-01-28,R3,R3_S9,highway,3.1,1,0,0,22.04,22:00-22:15,1,27.42,24.53,439.3,0
2025-01-28,R3,R3_S1,highway,4.2,1,0,0,20.94,20:45-21:00,1,24.28,24.28,658.2,0
2025-01-28,R3,R3_S2,commercial_hub,1.5,1,0,0,21.12,21:00-21:15,1,4.99,,646.3,0
2025-01-28,R3,R3_S3,flyover,3.6,1,0,0,21.3,21:15-21:30,1,26.12,6.39,461.9,0
2025-01-28,R3,R3_S4,market,1.2,1,0,0,21.43,21:15-21:30,1,11.73,27.95,472.8,0
2025-01-28,R3,R3_S5,residential,2.8,1,0,0,21.56,21:30-21:45,1,17.39,7.02,557.4,0
2025-01-28,R3,R3_S6,highway,4.5,1,0,0,21.71,21:30-21:45,1,25.35,21.05,609.7,0
2025-01-28,R3,R3_S7,signalized_corridor,1.7,1,0,0,21.88,21:45-22:00,1,16.94,27.28,1151.1,1
2025-01-28,R3,R3_S8,flyover,2.4,1,0,0,22.2,22:00-22:15,1,31.02,12.75,284.8,0
2025-01-28,R3,R3_S9,highway,3.1,1,0,0,22.28,22:15-22:30,1,22.79,26.7,512.2,0
2025-01-28,R3,R3_S1,highway,4.2,1,0,0,21.05,21:00-21:15,1,18.99,,739.7,0
2025-01-28,R3,R3_S2,commercial_hub,1.5,1,0,0,21.25,21:15-21:30,1,6.6,25.76,864.1,0
2025-01-28,R3,R3_S3,flyover,3.6,1,0,0,21.49,21:15-21:30,1,30.66,7.45,424.2,0
2025-01-28,R3,R3_S4,market,1.2,1,0,0,21.61,21:30-21:45,1,8.2,30.48,532.2,0
2025-01-28,R3,R3_S5,residential,2.8,1,0,0,21.76,21:45-22:00,1,17.1,9.46,672.7,0
2025-01-28,R3,R3_S6,highway,4.5,1,0,0,21.95,21:45-22:00,1,25.28,14.55,659.4,0
2025-01-28,R3,R3_S7,signalized_corridor,1.7,1,0,0,22.13,22:00-22:15,1,12.71,25.22,618.8,0
2025-01-28,R3,R3_S8,flyover,2.4,1,0,0,22.3,22:15-22:30,1,21.52,13.33,372.7,0
2025-01-28,R3,R3_S9,highway,3.1,1,0,0,22.4,22:15-22:30,1,22.74,24.75,616.0,0
2025-01-28,R3,R3_S1,highway,4.2,1,0,0,10.17,10:00-10:15,1,22.27,22.27,734.4,0
2025-01-28,R3,R3_S2,commercial_hub,1.5,1,0,0,10.37,10:15-10:30,1,11.18,24.07,604.8,0
2025-01-28,R3,R3_S3,flyover,3.6,1,0,0,10.54,10:30-10:45,1,29.26,8.2,402.6,0
2025-01-28,R3,R3_S4,market,1.2,1,0,0,10.65,10:30-10:45,1,10.19,,498.2,0
2025-01-28,R3,R3_S5,residential,2.8,1,0,0,10.79,10:45-11:00,1,16.98,7.73,595.4,0
2025-01-28,R3,R3_S6,highway,4.5,1,0,0,10.96,10:45-11:00,1,25.96,17.92,620.7,0
2025-01-28,R3,R3_S7,signalized_corridor,1.7,1,0,0,11.13,11:00-11:15,1,9.9,24.14,569.0,0
2025-01-28,R3,R3_S8,flyover,2.4,1,0,0,11.29,11:15-11:30,1,34.57,14.16,252.3,0
2025-01-28,R3,R3_S9,highway,3.1,1,0,0,11.36,11:15-11:30,1,23.41,32.2,375.3,0
2025-01-28,R3,R3_S1,highway,4.2,1,0,0,20.08,20:00-20:15,1,13.69,13.69,990.7,0
2025-01-28,R3,R3_S2,commercial_hub,1.5,1,0,0,20.36,20:15-20:30,1,6.72,16.42,714.1,0
2025-01-28,R3,R3_S3,flyover,3.6,1,0,0,20.55,20:30-20:45,1,26.33,11.59,477.0,0
2025-01-28,R3,R3_S4,market,1.2,1,0,0,20.69,20:30-20:45,1,3.73,27.48,892.5,0
2025-01-28,R3,R3_S5,residential,2.8,1,0,0,20.93,20:45-21:00,1,13.64,4.7,779.8,0
2025-01-28,R3,R3_S6,highway,4.5,1,0,0,21.15,21:00-21:15,1,19.16,10.68,856.0,0
2025-01-28,R3,R3_S7,signalized_corridor,1.7,1,0,0,21.39,21:15-21:30,1,15.96,15.19,643.8,0
2025-01-28,R3,R3_S8,flyover,2.4,1,0,0,21.57,21:30-21:45,1,21.59,,357.1,0
2025-01-28,R3,R3_S9,highway,3.1,1,0,0,21.67,21:30-21:45,1,26.94,23.86,450.3,0
